code,img,year,price
j_113,img/a_112.png,2017,400
j_113,img/a_113.png,1996,125
j_113,img/a_113.png,2001,125
j_113,img/a_113.png,2008,155
j_113,img/a_113.png,2012,180
j_113,img/a_113.png,2017,315
