code,img,year,price
j_034,img/a_034.png,1988,100
j_034,img/a_034.png,2001,100
j_034,img/a_034.png,2009,125
j_034,img/a_034.png,2011,150
j_034,img/a_034.png,2016,220
j_034,img/a_034.png,2017,350
