code,img,year,price
j_134,img/a_134.png,1998,150
j_134,img/a_134.png,2010,160
j_134,img/a_134.png,2017,375
j_134,img/a_134.png,1998,150
j_134,img/a_134.png,2010,160
j_134,img/a_134.png,2017,375
